customer_id,arrival_date,departure_date,lifetime,plan_type,num_profiles,age_group,region,weekly_view_hrs,categories_used,days_since_last_login,acquisition_cost,service_cost,promo_subscriber,monthly_rate,monthly_spend
28835,2021-04-19,2021-10-19,183,standalone,2,25-34,US,11.1,2,4.107,48.68,5.41,false,11.99,12.75
28836,2026-01-05,2026-02-28,54,standalone,3,25-34,US,2.2,0,15.964,54.92,3.66,false,11.99,11.86
28837,2025-03-31,2026-06-06,432,standalone,1,25-34,US,2.2,2,9.779,59.32,2.58,false,11.99,9.59
28838,2026-08-18,,,standalone,5,18-24,US,6.7,1,6.258,46.64,4.66,false,11.99,11.85
28839,2019-12-08,2020-05-14,158,standalone,1,35-44,EMEA,0.6,0,7.217,34.12,2.25,false,11.99,13.34
28840,2022-10-29,2023-12-09,406,standalone,5,55+,APAC,7.5,3,0.619,38.11,4.5,false,11.99,11.09
28841,2025-09-28,,,standalone,1,18-24,US,6.0,1,7.389,37.4,3.57,false,11.99,11.74
28842,2025-05-04,2026-01-02,243,standalone,5,25-34,EMEA,5.2,2,3.948,42.05,3.35,false,11.99,12.1
28843,2026-01-24,2026-06-01,128,bundle,0,25-34,EMEA,2.3,1,13.344,47.66,3.46,false,18.99,17.77
28844,2023-02-17,2023-07-12,145,standalone,3,35-44,US,1.5,0,6.927,38.32,2.51,false,11.99,10.88
28845,2021-07-17,2022-07-13,361,standalone,2,25-34,APAC,4.2,1,1.818,46.55,3.83,false,11.99,12.31
28846,2022-01-12,2022-08-28,228,standalone,1,18-24,EMEA,9.5,3,7.53,58.32,4.37,false,11.99,11.6
28847,2022-02-13,2022-06-18,125,standalone,1,35-44,US,2.0,1,4.436,58.18,3.47,false,11.99,11.33
28848,2025-07-18,2026-04-04,260,bundle,5,25-34,US,6.8,3,9.718,47.4,4.17,false,18.99,15.86
28849,2020-10-28,2022-07-17,627,bundle,3,45-54,US,9.8,1,1.139,65.54,5.32,false,18.99,17.04
28850,2023-06-23,2024-01-22,213,standalone,1,55+,LATAM,5.6,1,4.118,41.39,3.77,false,11.99,11.8
28851,2025-07-28,2025-11-10,105,standalone,2,25-34,APAC,2.4,2,6.533,51.75,3.12,false,11.99,10.15
28852,2020-06-22,2021-04-18,300,standalone,3,25-34,US,10.4,2,3.343,39.22,6.46,false,11.99,12.03
28853,2024-04-06,2025-01-13,282,bundle,3,25-34,LATAM,8.8,2,0.206,65.8,6.35,false,18.99,17.86
28854,2021-02-09,2021-03-18,37,standalone,1,45-54,LATAM,3.2,1,2.798,38.84,5.61,true,11.99,12.91
28855,2020-05-22,2020-07-28,67,standalone,1,55+,EMEA,1.9,1,4.48,59.72,3.47,false,11.99,12.44
28856,2021-09-07,2022-01-18,133,standalone,1,55+,US,2.6,2,8.965,46.21,2.68,false,11.99,13.28
28857,2020-09-17,2021-11-02,411,standalone,4,35-44,LATAM,6.9,0,4.915,46.74,4.39,false,11.99,12.27
28858,2022-12-10,2023-09-21,285,standalone,0,45-54,EMEA,10.7,1,2.156,29.87,6.01,false,11.99,10.92
28859,2026-07-05,,,standalone,6,45-54,EMEA,8.8,1,1.798,50.98,4.82,true,11.99,10.84
28860,2023-05-11,2024-01-12,246,standalone,3,25-34,US,14.2,0,1.225,43.39,6.58,true,11.99,10.14
28861,2026-01-04,,,bundle,2,35-44,LATAM,11.7,4,0.491,51.0,5.05,true,18.99,20.56
28862,2026-07-04,,,standalone,4,45-54,US,7.9,1,10.602,51.8,4.61,false,11.99,12.68
28863,2025-02-04,,,standalone,5,35-44,EMEA,8.5,2,0.996,58.31,4.91,false,11.99,12.23
28864,2026-06-15,,,standalone,1,45-54,LATAM,4.0,2,8.07,52.69,2.58,false,11.99,11.59
28865,2025-10-18,,,standalone,2,55+,US,19.8,3,1.384,55.76,6.89,false,11.99,10.28
28866,2022-04-16,2022-06-20,65,standalone,1,25-34,US,5.2,0,4.227,51.8,5.93,true,11.99,13.23
28867,2021-04-20,2021-08-09,111,standalone,2,45-54,US,3.9,0,5.152,49.66,4.59,false,11.99,11.74
28868,2025-09-29,,,standalone,1,18-24,US,14.7,1,6.084,51.67,5.76,false,11.99,11.96
28869,2022-09-23,2024-07-30,676,standalone,2,18-24,US,2.7,2,2.36,25.63,3.22,false,11.99,15.27
28870,2024-08-17,2024-12-01,106,bundle,4,18-24,LATAM,3.1,2,7.126,42.01,4.08,false,18.99,17.0
28871,2023-12-15,2024-02-25,72,standalone,2,25-34,US,4.2,3,11.186,62.16,4.1,false,11.99,12.35
28872,2023-09-12,2025-05-10,606,standalone,1,35-44,US,27.3,2,1.596,50.4,7.31,false,11.99,12.2
28873,2025-01-12,2026-01-19,372,standalone,3,18-24,US,9.7,1,12.188,46.86,3.9,false,11.99,13.18
28874,2024-07-08,2024-11-23,138,bundle,2,25-34,US,9.5,1,10.821,46.03,5.59,true,18.99,16.61
28875,2025-10-05,2026-01-18,105,standalone,1,45-54,US,2.5,1,5.853,39.6,3.53,true,11.99,12.09
28876,2024-09-18,2026-02-10,510,bundle,4,45-54,LATAM,49.7,5,5.22,53.87,6.75,false,18.99,17.73
28877,2023-12-08,2025-05-17,526,standalone,7,35-44,US,5.7,3,4.878,40.0,3.47,false,11.99,13.42
28878,2023-11-11,2024-12-01,386,bundle,2,25-34,LATAM,5.1,1,1.15,53.61,4.48,false,18.99,19.59
28879,2022-05-18,2022-10-26,161,bundle,1,35-44,APAC,15.3,2,4.588,58.21,6.93,false,18.99,17.7
28880,2023-01-12,2023-07-24,193,standalone,6,25-34,US,6.2,0,7.747,52.74,5.14,false,11.99,12.53
28881,2022-12-18,2024-05-31,530,standalone,4,25-34,US,22.8,5,0.722,57.66,7.76,false,11.99,10.52
28882,2024-05-19,2025-03-17,302,standalone,1,18-24,LATAM,7.6,1,0.347,22.98,5.11,true,11.99,10.43
28883,2022-12-14,2024-11-18,705,standalone,0,25-34,US,4.6,2,0.41,50.37,3.94,false,11.99,13.2
28884,2024-07-07,2024-10-10,95,standalone,3,25-34,US,1.6,3,5.041,54.43,2.96,false,11.99,12.51
28885,2023-03-03,2023-11-14,256,bundle,3,25-34,APAC,19.4,0,4.709,49.74,7.09,false,18.99,22.44
28886,2026-04-23,,,standalone,2,45-54,US,13.2,1,1.709,44.02,5.15,false,11.99,10.97
28887,2023-05-22,2025-10-01,863,standalone,3,18-24,APAC,35.1,2,1.943,51.76,7.16,false,11.99,11.98
28888,2025-10-07,2026-07-29,295,bundle,4,45-54,US,13.0,3,1.443,52.19,7.04,false,18.99,19.83
28889,2024-07-14,2024-08-26,43,standalone,3,55+,LATAM,2.9,0,4.656,46.38,4.46,true,11.99,12.52
28890,2026-08-12,,,standalone,2,18-24,US,5.4,2,4.889,38.21,3.8,true,11.99,12.26
28891,2026-03-22,,,standalone,1,35-44,APAC,2.9,1,0.564,49.83,3.73,false,11.99,11.16
28892,2021-01-30,2021-11-19,293,bundle,4,25-34,US,1.0,4,3.167,50.28,2.32,false,18.99,17.66
28893,2023-11-03,2024-03-17,135,standalone,1,25-34,US,9.7,0,1.399,45.19,7.49,true,11.99,13.46
28894,2021-09-08,2022-10-10,397,standalone,5,45-54,EMEA,6.0,3,1.693,53.92,3.82,false,11.99,12.0
28895,2024-11-10,2025-01-01,52,standalone,3,45-54,US,2.1,1,15.125,48.64,3.18,false,11.99,11.3
28896,2026-04-05,,,standalone,1,25-34,US,5.2,1,0.183,45.16,4.91,true,11.99,10.64
28897,2022-11-11,2023-05-28,198,standalone,0,45-54,APAC,6.2,0,4.899,54.47,4.65,false,11.99,11.11
28898,2022-07-07,2023-01-10,187,standalone,0,45-54,LATAM,4.1,1,5.017,57.53,4.27,false,11.99,11.19
28899,2022-10-21,2023-01-16,87,standalone,2,25-34,LATAM,2.9,2,13.023,40.57,2.93,false,11.99,11.1
28900,2025-05-20,2026-02-08,264,standalone,2,35-44,EMEA,4.8,2,3.039,52.65,3.84,false,11.99,13.7
28901,2025-12-12,,,bundle,2,55+,US,2.8,0,4.486,54.03,3.92,false,18.99,18.52
28902,2026-05-24,,,bundle,7,25-34,US,7.4,4,0.019,74.61,6.04,false,18.99,17.85
28903,2026-08-12,,,standalone,2,55+,LATAM,16.7,4,2.719,30.19,5.16,true,11.99,11.94
28904,2025-06-27,2026-01-12,199,standalone,2,45-54,US,3.0,2,1.407,50.3,4.64,false,11.99,12.19
28905,2026-03-29,,,standalone,2,25-34,US,4.8,4,2.678,62.92,3.19,false,11.99,11.39
28906,2026-01-26,,,standalone,4,18-24,APAC,14.9,1,0.646,68.31,5.57,false,11.99,11.35
28907,2024-06-04,,,standalone,4,45-54,US,5.2,4,4.792,47.62,2.56,false,11.99,12.94
28908,2025-07-03,,,standalone,3,35-44,EMEA,24.0,3,3.795,34.27,5.86,false,11.99,12.72
28909,2021-01-07,2021-08-17,222,standalone,4,25-34,EMEA,5.4,1,1.129,52.17,5.5,false,11.99,12.35
28910,2021-03-18,2021-11-21,248,standalone,3,18-24,US,3.2,1,4.816,56.77,3.46,false,11.99,12.2
28911,2023-03-26,2025-02-06,683,standalone,4,45-54,US,10.4,2,1.533,51.94,4.0,false,11.99,13.98
28912,2024-08-31,,,bundle,3,18-24,US,27.5,5,7.944,50.47,3.98,false,18.99,20.67
28913,2022-11-23,2023-02-20,89,standalone,3,25-34,LATAM,4.4,1,4.311,59.16,5.32,false,11.99,11.87
28914,2025-11-16,,,standalone,2,35-44,US,7.2,4,3.454,57.51,3.29,false,11.99,14.18
28915,2021-03-21,2022-09-26,554,bundle,6,35-44,US,25.5,1,3.805,39.51,6.16,true,18.99,19.78
28916,2025-07-24,2026-05-22,302,standalone,1,45-54,LATAM,6.8,2,8.305,41.2,3.08,true,11.99,11.51
28917,2026-06-29,,,standalone,3,35-44,EMEA,9.8,2,3.111,46.01,4.88,false,11.99,12.29
28918,2021-04-04,2021-06-17,74,standalone,2,18-24,US,1.9,1,16.776,59.47,2.9,false,11.99,11.2
28919,2026-05-05,,,bundle,2,18-24,EMEA,13.8,3,5.793,62.78,4.6,true,18.99,16.44
28920,2025-01-24,2025-07-30,187,bundle,3,35-44,EMEA,6.0,2,17.285,63.73,4.42,false,18.99,19.6
28921,2022-09-13,2023-04-18,217,standalone,2,45-54,LATAM,2.5,1,9.995,51.5,2.56,false,11.99,11.9
28922,2023-09-23,2024-02-14,144,standalone,1,45-54,US,3.1,3,4.48,48.09,3.11,false,11.99,13.86
28923,2025-09-30,,,standalone,1,45-54,US,3.5,1,1.825,57.0,5.45,false,11.99,10.99
28924,2021-02-08,2021-03-11,31,standalone,1,25-34,US,1.5,0,22.896,52.82,2.94,false,11.99,13.57
28925,2023-08-10,2023-11-28,110,standalone,1,25-34,US,12.8,0,3.195,59.6,6.96,false,11.99,13.18
28926,2022-07-06,2022-09-21,77,standalone,0,35-44,APAC,2.8,0,4.378,59.69,3.87,false,11.99,10.57
28927,2024-12-24,,,bundle,3,35-44,LATAM,11.2,6,0.011,57.63,5.52,false,18.99,20.13
28928,2023-05-27,2023-10-04,130,standalone,5,25-34,LATAM,20.1,1,1.514,42.24,9.96,false,11.99,11.45
28929,2020-03-23,2020-10-12,203,standalone,2,35-44,LATAM,6.3,2,5.393,58.75,4.43,false,11.99,11.48
28930,2022-01-21,2023-09-17,604,standalone,1,18-24,US,11.2,2,0.598,48.54,6.61,false,11.99,9.91
28931,2022-04-08,2023-09-23,533,bundle,2,35-44,EMEA,14.0,2,1.505,56.05,6.05,false,18.99,21.91
28932,2020-03-07,2020-09-12,189,bundle,1,45-54,APAC,5.8,1,4.934,63.12,3.71,false,18.99,14.34
28933,2020-04-25,2020-09-08,136,standalone,1,18-24,US,6.5,5,9.839,33.47,3.15,true,11.99,13.11
28934,2026-01-27,2026-03-20,52,standalone,5,25-34,EMEA,4.8,1,4.929,46.32,6.01,false,11.99,11.96
28935,2026-06-23,,,standalone,3,45-54,EMEA,13.6,2,2.553,50.91,5.29,false,11.99,13.53
28936,2024-09-20,2025-07-19,302,bundle,3,45-54,EMEA,16.2,2,0.069,38.99,10.07,true,18.99,18.12
28937,2022-07-15,2023-05-24,313,standalone,0,35-44,EMEA,10.2,2,1.106,34.92,6.41,true,11.99,12.68
28938,2023-11-30,2024-05-25,177,standalone,1,18-24,LATAM,6.9,3,9.106,30.73,3.72,true,11.99,12.22
28939,2022-02-21,2023-04-09,412,bundle,3,25-34,US,4.0,2,9.073,52.22,2.68,false,18.99,20.53
28940,2024-08-28,2025-10-11,409,bundle,4,45-54,US,35.5,0,0.581,55.24,10.28,false,18.99,17.29
28941,2024-09-26,2025-06-13,260,bundle,3,45-54,EMEA,7.8,2,2.685,61.33,5.33,false,18.99,19.39
28942,2025-06-28,2025-12-03,158,standalone,3,45-54,LATAM,10.1,0,5.06,54.3,6.14,false,11.99,11.35
28943,2020-09-28,2021-08-19,325,standalone,4,25-34,US,12.3,1,2.391,23.01,5.84,false,11.99,11.13
28944,2026-08-30,,,standalone,1,35-44,EMEA,7.5,2,14.126,64.88,4.68,false,11.99,12.34
28945,2020-02-29,2021-04-16,412,standalone,2,18-24,EMEA,8.7,2,5.394,35.22,3.64,false,11.99,11.4
28946,2022-10-06,2023-05-29,235,standalone,1,45-54,US,11.2,1,1.545,49.24,7.27,false,11.99,11.89
28947,2026-03-19,,,standalone,4,25-34,US,32.8,4,0.398,36.2,8.13,false,11.99,11.95
28948,2022-06-06,2023-03-20,287,standalone,0,25-34,US,15.3,1,4.965,45.96,5.68,false,11.99,11.08
28949,2024-02-11,2024-11-07,270,standalone,2,35-44,APAC,4.9,1,9.949,53.05,2.91,false,11.99,11.37
28950,2026-01-21,2026-06-19,149,bundle,4,55+,APAC,3.5,2,4.985,58.35,3.94,false,18.99,14.96
28951,2020-09-08,2021-02-01,146,standalone,1,25-34,APAC,6.5,1,5.496,32.5,4.3,true,11.99,11.99
28952,2022-04-14,2022-08-09,117,standalone,1,18-24,US,2.2,1,5.944,38.0,3.33,false,11.99,10.83
28953,2020-08-30,2021-02-27,181,bundle,5,55+,APAC,6.4,1,0.746,38.48,5.97,false,18.99,21.44
28954,2023-12-23,2024-08-12,233,standalone,4,45-54,EMEA,3.1,0,1.228,41.3,3.35,true,11.99,12.77
28955,2026-05-24,2026-08-11,79,bundle,3,45-54,APAC,9.6,1,9.991,48.45,5.3,true,18.99,20.71
28956,2023-07-06,2025-01-27,571,bundle,5,55+,US,15.8,2,7.855,56.93,4.35,false,18.99,18.31
28957,2020-10-31,2021-01-01,62,standalone,2,35-44,LATAM,2.3,1,11.534,36.58,4.22,false,11.99,12.79
28958,2025-02-05,2026-08-31,572,bundle,2,45-54,US,5.1,2,6.496,56.09,3.42,false,18.99,19.19
28959,2026-06-16,,,bundle,2,25-34,US,13.6,2,1.604,50.08,5.3,false,18.99,21.33
28960,2025-07-26,2026-05-15,293,standalone,1,25-34,APAC,10.4,1,5.244,36.51,4.94,false,11.99,10.73
28961,2021-07-28,2022-01-02,158,standalone,3,35-44,US,3.8,2,10.463,58.42,3.94,false,11.99,15.44
28962,2020-02-19,2023-06-15,1212,standalone,3,45-54,EMEA,18.9,4,0.956,57.15,5.57,false,11.99,12.34
28963,2024-05-20,2024-11-23,187,bundle,3,25-34,APAC,11.5,2,1.008,62.36,7.6,false,18.99,15.04
28964,2025-09-08,2026-06-12,277,standalone,2,25-34,LATAM,6.3,5,3.631,45.31,4.67,false,11.99,12.62
28965,2022-12-18,2023-06-19,183,bundle,2,18-24,LATAM,2.7,1,1.506,55.79,3.47,false,18.99,17.45
28966,2023-12-16,2025-02-07,419,bundle,1,35-44,EMEA,3.4,2,3.331,57.11,3.0,false,18.99,21.31
28967,2021-02-03,2023-04-13,799,standalone,6,55+,US,8.5,4,4.084,30.63,4.04,false,11.99,10.54
28968,2023-03-07,2023-10-22,229,bundle,6,45-54,LATAM,9.3,1,4.017,68.32,5.11,false,18.99,21.75
28969,2024-07-18,2025-12-04,504,standalone,0,18-24,LATAM,2.4,1,2.52,32.21,2.5,false,11.99,12.0
28970,2025-11-23,2026-05-14,172,standalone,2,35-44,LATAM,7.5,2,5.072,44.0,4.72,false,11.99,13.45
28971,2022-12-02,2023-04-15,134,standalone,3,35-44,US,4.5,1,6.096,33.14,4.45,false,11.99,11.18
28972,2026-07-17,,,standalone,0,55+,APAC,1.1,2,4.166,42.73,2.13,true,11.99,11.6
28973,2026-06-11,,,standalone,2,35-44,LATAM,14.5,3,6.151,55.93,6.06,false,11.99,12.55
28974,2021-12-11,2022-11-17,341,standalone,2,35-44,US,6.4,4,6.282,57.25,2.94,false,11.99,12.89
28975,2022-12-05,2023-08-25,263,bundle,8,45-54,EMEA,13.0,1,1.635,46.2,7.49,false,18.99,18.8
28976,2026-02-07,2026-03-25,46,standalone,3,35-44,US,3.8,2,8.219,67.34,4.56,false,11.99,13.01
28977,2021-07-30,2021-08-22,23,standalone,4,45-54,US,1.5,0,13.7,34.58,3.22,true,11.99,12.58
28978,2024-04-17,2024-08-26,131,standalone,3,18-24,APAC,10.9,2,9.439,60.2,5.25,false,11.99,11.55
28979,2024-06-24,2024-11-28,157,bundle,2,45-54,US,10.3,2,4.226,69.18,6.32,false,18.99,15.17
28980,2025-01-14,2025-10-22,281,standalone,2,25-34,US,8.1,2,2.487,43.38,5.07,false,11.99,10.22
28981,2022-11-13,2023-03-22,129,standalone,2,45-54,LATAM,4.0,2,3.176,28.06,4.53,true,11.99,12.87
28982,2023-12-13,2024-05-28,167,standalone,1,18-24,US,7.1,0,5.247,41.2,6.77,false,11.99,11.59
28983,2024-12-16,2026-02-19,430,standalone,6,18-24,US,4.4,2,2.605,60.47,3.89,false,11.99,12.55
28984,2022-08-19,2026-01-29,1259,standalone,5,55+,EMEA,8.4,3,0.991,47.98,3.58,false,11.99,11.69
28985,2021-12-12,2022-07-16,216,standalone,3,45-54,APAC,10.6,3,0.616,58.3,5.14,true,11.99,11.22
28986,2026-02-26,,,standalone,4,55+,EMEA,9.6,3,0.231,35.94,5.91,true,11.99,10.35
28987,2020-10-26,2021-06-15,232,standalone,1,45-54,APAC,6.3,2,0.757,55.77,4.53,false,11.99,12.99
28988,2024-02-11,2024-07-04,144,standalone,2,18-24,US,15.3,2,11.155,58.91,5.32,false,11.99,10.9
28989,2024-10-16,2025-04-13,179,standalone,0,25-34,US,9.3,2,3.581,60.1,4.91,true,11.99,12.11
28990,2025-12-14,,,standalone,1,35-44,US,11.8,2,2.877,53.82,4.78,false,11.99,11.17
28991,2023-06-07,2023-11-05,151,standalone,1,45-54,LATAM,1.8,1,5.68,44.99,3.04,false,11.99,11.57
28992,2023-12-03,2024-07-22,232,standalone,2,25-34,EMEA,5.1,1,5.869,43.87,4.66,false,11.99,13.67
28993,2026-05-30,,,standalone,1,45-54,US,8.5,1,5.893,53.62,5.97,false,11.99,13.27
28994,2021-11-10,2022-04-06,147,standalone,4,25-34,US,9.6,1,5.647,42.31,5.34,true,11.99,14.04
28995,2026-03-04,2026-08-20,169,standalone,0,25-34,EMEA,3.8,0,7.873,26.59,3.67,true,11.99,12.42
28996,2026-05-08,2026-07-24,77,bundle,3,55+,LATAM,1.2,3,16.898,52.63,2.02,true,18.99,18.49
28997,2022-09-14,2022-10-26,42,bundle,5,55+,APAC,3.0,1,7.059,63.46,4.75,false,18.99,18.85
28998,2024-11-07,2026-08-12,643,standalone,0,45-54,US,2.0,0,11.368,46.59,2.33,false,11.99,12.14
28999,2025-12-11,,,bundle,4,45-54,US,12.1,1,0.655,63.3,5.77,false,18.99,20.06
29000,2023-10-14,2023-12-22,69,standalone,0,55+,LATAM,5.5,1,7.738,66.86,4.53,true,11.99,12.57
29001,2025-01-19,2025-04-05,76,standalone,1,18-24,LATAM,3.8,2,14.668,36.4,3.23,false,11.99,12.74
29002,2023-03-25,2026-04-17,1119,bundle,3,55+,US,18.1,2,0.115,65.3,5.98,false,18.99,19.36
29003,2022-01-23,2023-01-17,359,standalone,2,25-34,EMEA,4.4,3,2.533,30.68,4.26,false,11.99,11.24
29004,2022-10-21,2023-05-11,202,standalone,4,45-54,LATAM,4.7,2,9.634,53.44,3.51,false,11.99,10.9
29005,2026-01-14,2026-06-12,149,standalone,0,25-34,LATAM,4.1,2,7.58,64.76,3.57,false,11.99,13.16
29006,2020-12-26,2021-04-11,106,standalone,2,35-44,LATAM,5.6,1,16.301,45.59,4.21,false,11.99,11.09
29007,2026-01-09,2026-06-05,147,standalone,3,35-44,LATAM,9.2,1,5.515,54.16,6.53,false,11.99,13.48
29008,2025-07-28,,,bundle,4,18-24,APAC,13.1,6,0.281,54.97,4.78,false,18.99,19.17
29009,2026-07-22,,,bundle,1,45-54,LATAM,6.2,2,3.024,41.51,5.42,true,18.99,16.17
29010,2019-11-13,2020-10-18,340,bundle,4,35-44,US,13.4,2,0.128,38.08,7.83,true,18.99,19.04
29011,2019-12-02,2020-05-30,180,standalone,0,55+,APAC,3.5,2,4.835,52.01,4.17,false,11.99,13.1
29012,2024-08-13,2026-07-05,691,standalone,3,35-44,US,5.3,3,0.895,52.12,3.68,false,11.99,13.46
29013,2021-08-10,2022-08-09,364,standalone,1,25-34,APAC,3.9,2,1.041,57.58,4.24,false,11.99,10.82
29014,2025-10-13,,,bundle,3,18-24,US,6.0,2,0.837,55.36,4.5,false,18.99,17.47
29015,2024-12-16,2025-02-26,72,standalone,2,35-44,US,1.8,0,7.179,58.07,3.28,false,11.99,11.07
29016,2024-12-12,2025-09-20,282,standalone,3,35-44,US,6.6,2,1.584,62.93,4.22,false,11.99,12.57
29017,2025-12-30,2026-05-15,136,standalone,4,35-44,US,2.7,2,7.42,25.8,3.34,false,11.99,13.44
29018,2026-05-28,,,standalone,3,18-24,EMEA,5.7,2,14.513,59.43,3.6,false,11.99,10.93
29019,2023-04-20,2023-08-05,107,standalone,2,45-54,US,6.1,2,14.255,59.64,4.72,false,11.99,12.04
29020,2026-05-21,,,standalone,1,18-24,EMEA,7.2,2,0.094,52.47,4.6,true,11.99,14.2
29021,2020-08-26,2021-01-19,146,standalone,0,45-54,US,5.2,2,14.158,65.01,4.14,false,11.99,12.42
29022,2023-04-05,2024-01-16,286,standalone,1,45-54,EMEA,7.4,2,1.022,52.7,5.49,false,11.99,8.78
29023,2026-01-01,,,standalone,5,55+,US,19.6,2,8.691,53.32,5.83,false,11.99,9.94
29024,2024-07-27,2025-01-17,174,bundle,1,18-24,LATAM,10.7,3,1.089,50.06,7.01,true,18.99,16.26
29025,2026-08-03,,,standalone,2,35-44,US,6.4,2,2.101,60.51,4.01,false,11.99,11.44
29026,2026-03-26,2026-07-16,112,standalone,3,25-34,US,3.6,2,10.067,53.77,3.75,false,11.99,12.18
29027,2026-08-03,,,bundle,2,35-44,US,0.9,2,9.802,26.05,2.81,true,18.99,22.3
29028,2024-05-17,2025-01-06,234,bundle,3,45-54,APAC,13.9,2,0.745,55.39,6.66,false,18.99,19.1
29029,2023-09-19,,,bundle,3,35-44,US,12.3,4,0.098,54.22,5.66,false,18.99,19.37
29030,2022-04-24,2023-05-16,387,standalone,5,18-24,LATAM,2.6,1,1.298,43.86,3.3,false,11.99,12.08
29031,2023-11-05,2024-02-04,91,standalone,1,18-24,US,1.4,0,12.567,36.5,3.09,false,11.99,11.24
29032,2026-07-30,,,bundle,2,45-54,EMEA,37.4,1,0.852,54.78,9.95,true,18.99,18.46
29033,2023-09-16,2024-03-26,192,standalone,0,35-44,LATAM,1.6,3,17.026,70.65,1.86,false,11.99,11.57
29034,2025-02-11,2025-07-21,160,bundle,1,35-44,US,3.6,1,1.966,44.04,4.73,true,18.99,17.36
29035,2025-07-18,,,bundle,3,55+,LATAM,34.2,3,3.331,51.58,6.91,false,18.99,20.29
29036,2021-02-20,2023-06-21,851,standalone,4,55+,LATAM,16.3,1,0.151,39.2,6.36,false,11.99,11.43
29037,2024-10-16,2025-04-13,179,standalone,0,35-44,LATAM,2.2,1,6.39,37.67,2.52,true,11.99,14.02
29038,2024-07-19,,,bundle,4,25-34,US,13.4,3,0.098,38.65,7.36,false,18.99,17.66
29039,2025-05-24,2026-05-22,363,standalone,4,18-24,US,5.3,2,1.759,58.92,3.95,false,11.99,11.33
29040,2025-06-01,2026-01-18,231,standalone,2,55+,EMEA,1.7,2,0.678,29.93,4.09,false,11.99,11.46
29041,2021-04-10,2023-01-30,660,standalone,0,18-24,US,7.2,2,0.542,43.27,5.03,false,11.99,11.49
29042,2025-09-18,2026-06-02,257,standalone,3,25-34,LATAM,4.3,3,3.495,49.22,3.58,false,11.99,12.84
29043,2022-10-05,2024-01-03,455,standalone,1,18-24,LATAM,7.8,1,5.039,43.47,4.05,false,11.99,11.43
29044,2020-09-28,2021-07-03,278,standalone,4,45-54,EMEA,4.5,1,0.301,40.33,4.61,false,11.99,11.8
29045,2023-12-01,2024-06-26,208,bundle,2,18-24,LATAM,8.4,1,4.019,61.21,5.51,false,18.99,20.63
29046,2025-10-26,2026-04-15,171,bundle,2,35-44,US,3.2,2,8.366,56.64,3.08,false,18.99,17.58
29047,2023-02-18,2023-10-12,236,standalone,2,35-44,EMEA,4.8,3,2.284,44.94,4.47,false,11.99,13.38
29048,2025-05-08,2025-08-21,105,standalone,1,35-44,LATAM,2.9,1,8.788,30.51,3.69,false,11.99,12.43
29049,2024-12-16,2025-09-09,267,standalone,1,45-54,EMEA,2.7,1,1.754,42.24,3.9,false,11.99,12.71
29050,2020-12-03,2022-09-24,660,standalone,2,35-44,EMEA,9.9,3,0.61,58.42,4.6,false,11.99,11.72
29051,2025-03-19,,,standalone,2,18-24,US,8.5,3,0.666,43.27,4.59,false,11.99,13.06
29052,2024-02-03,2024-05-11,98,standalone,4,45-54,LATAM,1.4,1,5.342,38.86,2.97,false,11.99,12.24
29053,2021-06-09,2024-08-25,1173,standalone,3,45-54,EMEA,8.8,3,0.228,53.25,4.35,false,11.99,12.78
29054,2026-02-23,,,standalone,3,45-54,US,11.8,1,2.455,50.66,5.85,false,11.99,11.36
29055,2021-01-26,2021-08-21,207,standalone,0,25-34,US,2.4,1,3.061,33.76,3.25,false,11.99,12.0
29056,2024-07-20,2025-09-08,415,bundle,2,45-54,EMEA,3.8,3,2.264,72.39,3.07,false,18.99,19.32
29057,2023-08-12,2024-08-27,381,standalone,3,18-24,US,2.7,1,2.423,43.92,3.54,false,11.99,10.86
29058,2022-09-24,2023-04-18,206,standalone,1,18-24,US,3.9,1,1.284,53.28,4.86,false,11.99,8.42
29059,2026-01-06,,,standalone,1,35-44,LATAM,4.9,1,2.035,46.58,4.31,false,11.99,11.6
29060,2026-01-08,,,standalone,2,35-44,US,7.9,3,1.43,58.96,4.43,false,11.99,10.79
29061,2022-08-12,2023-04-07,238,standalone,1,25-34,US,6.0,2,5.408,46.4,3.85,true,11.99,10.59
29062,2023-08-28,2025-08-20,723,standalone,4,18-24,EMEA,16.3,4,1.912,37.26,5.04,false,11.99,11.73
29063,2026-05-14,2026-08-22,100,standalone,1,35-44,LATAM,3.1,0,8.435,46.67,3.66,false,11.99,11.89
29064,2023-07-02,2024-09-23,449,standalone,2,45-54,US,4.8,3,0.823,51.47,4.66,false,11.99,13.6
29065,2024-10-07,2025-08-23,320,standalone,1,18-24,US,5.3,4,1.332,45.82,3.82,false,11.99,11.0
29066,2025-05-01,2025-07-10,70,bundle,4,35-44,EMEA,2.8,1,10.006,64.54,3.89,false,18.99,19.72
29067,2022-03-26,2022-07-01,97,standalone,2,35-44,LATAM,3.6,0,10.703,40.02,4.18,false,11.99,11.95
29068,2025-04-27,2025-08-24,119,standalone,4,35-44,US,4.9,2,5.27,36.14,4.28,true,11.99,12.43
29069,2025-04-16,,,standalone,2,45-54,APAC,36.9,2,4.636,40.09,6.93,false,11.99,13.09
29070,2025-05-02,2025-11-25,207,standalone,3,25-34,US,3.8,7,3.161,42.27,3.07,true,11.99,15.09
